"id","timestamp","value","day_num","username_id","ema_order","lof_value"
303,"1580711993557","80",1,"HASD0006",0,"-1"
304,"1580711994559","80",1,"HASD0006",0,"-1"
305,"1580711995561","81",1,"HASD0006",0,"-1"
306,"1580711996561","81",1,"HASD0006",0,"-1"
307,"1580711997562","82",1,"HASD0006",0,"-1"
308,"1580711998563","82",1,"HASD0006",0,"-1"
309,"1580711999565","82",1,"HASD0006",0,"-1"
310,"1580712000567","81",1,"HASD0006",0,"-1"
311,"1580712001567","81",1,"HASD0006",0,"-1"
312,"1580712002568","80",1,"HASD0006",0,"-1"
313,"1580712003570","80",1,"HASD0006",0,"-1"
314,"1580712004571","79",1,"HASD0006",0,"-1"
315,"1580712005573","79",1,"HASD0006",0,"-1"
316,"1580712006575","80",1,"HASD0006",0,"-1"
317,"1580712007575","80",1,"HASD0006",0,"-1"
318,"1580712008576","81",1,"HASD0006",0,"-1"
319,"1580712009578","81",1,"HASD0006",0,"-1"
320,"1580712010580","80",1,"HASD0006",0,"-1"
321,"1580712011580","81",1,"HASD0006",0,"-1"
322,"1580712012582","81",1,"HASD0006",0,"-1"
323,"1580712013583","81",1,"HASD0006",0,"-1"
324,"1580712014584","82",1,"HASD0006",0,"-1"
325,"1580712015587","82",1,"HASD0006",0,"-1"
326,"1580712016587","83",1,"HASD0006",0,"-1"
327,"1580712017588","83",1,"HASD0006",0,"-1"
328,"1580712018590","83",1,"HASD0006",0,"-1"
329,"1580712019601","83",1,"HASD0006",0,"-1"
330,"1580712020598","84",1,"HASD0006",0,"-1"
331,"1580712021594","84",1,"HASD0006",0,"-1"
332,"1580712022594","84",1,"HASD0006",0,"-1"
333,"1580712023595","84",1,"HASD0006",0,"-1"
334,"1580712024598","84",1,"HASD0006",0,"-1"
335,"1580712025599","85",1,"HASD0006",0,"-1"
336,"1580712026599","85",1,"HASD0006",0,"-1"
337,"1580712027601","86",1,"HASD0006",0,"-1"
338,"1580712028602","86",1,"HASD0006",0,"-1"
339,"1580712029603","86",1,"HASD0006",0,"-1"
340,"1580712030606","87",1,"HASD0006",0,"-1"
341,"1580712031606","87",1,"HASD0006",0,"-1"
342,"1580712032607","88",1,"HASD0006",0,"-1"
343,"1580712033609","88",1,"HASD0006",0,"-1"
344,"1580712034610","88",1,"HASD0006",0,"-1"
345,"1580712035612","88",1,"HASD0006",0,"-1"
346,"1580712036613","88",1,"HASD0006",0,"-1"
347,"1580712037614","88",1,"HASD0006",0,"-1"
348,"1580712038615","87",1,"HASD0006",0,"-1"
349,"1580712039617","87",1,"HASD0006",0,"-1"
350,"1580712040619","87",1,"HASD0006",0,"-1"
351,"1580712041619","87",1,"HASD0006",0,"-1"
352,"1580712042621","86",1,"HASD0006",0,"-1"
353,"1580712043622","87",1,"HASD0006",0,"-1"
354,"1580712044623","87",1,"HASD0006",0,"-1"
355,"1580712045626","88",1,"HASD0006",0,"-1"
356,"1580712046626","88",1,"HASD0006",0,"-1"
357,"1580712047627","89",1,"HASD0006",0,"-1"
358,"1580712048629","90",1,"HASD0006",0,"-1"
359,"1580712049630","91",1,"HASD0006",0,"-1"
360,"1580712050632","91",1,"HASD0006",0,"-1"
361,"1580712051633","91",1,"HASD0006",0,"-1"
362,"1580712052634","91",1,"HASD0006",0,"-1"
363,"1580712053635","90",1,"HASD0006",0,"-1"
364,"1580712054637","89",1,"HASD0006",0,"-1"
365,"1580712055638","88",1,"HASD0006",0,"-1"
366,"1580712056638","87",1,"HASD0006",0,"-1"
367,"1580712057641","86",1,"HASD0006",0,"-1"
368,"1580712058641","85",1,"HASD0006",0,"-1"
369,"1580712059643","85",1,"HASD0006",0,"-1"
370,"1580712060647","85",1,"HASD0006",0,"-1"
371,"1580712061647","85",1,"HASD0006",0,"-1"
372,"1580712062648","86",1,"HASD0006",0,"-1"
373,"1580712063650","86",1,"HASD0006",0,"-1"
374,"1580712064651","87",1,"HASD0006",0,"-1"
375,"1580712065653","87",1,"HASD0006",0,"-1"
376,"1580712066654","87",1,"HASD0006",0,"-1"
377,"1580712067655","88",1,"HASD0006",0,"-1"
378,"1580712068656","88",1,"HASD0006",0,"-1"
379,"1580712069658","88",1,"HASD0006",0,"-1"
380,"1580712070660","87",1,"HASD0006",0,"-1"
381,"1580712071660","88",1,"HASD0006",0,"-1"
382,"1580712072662","87",1,"HASD0006",0,"-1"
383,"1580712073663","88",1,"HASD0006",0,"-1"
384,"1580712074664","88",1,"HASD0006",0,"-1"
385,"1580712075667","88",1,"HASD0006",0,"-1"
386,"1580712076667","88",1,"HASD0006",0,"-1"
387,"1580712077667","87",1,"HASD0006",0,"-1"
388,"1580712078668","87",1,"HASD0006",0,"-1"
389,"1580712079669","86",1,"HASD0006",0,"-1"
390,"1580712080671","86",1,"HASD0006",0,"-1"
391,"1580712081674","85",1,"HASD0006",0,"-1"
392,"1580712082675","85",1,"HASD0006",0,"-1"
393,"1580712083676","84",1,"HASD0006",0,"-1"
394,"1580712084678","83",1,"HASD0006",0,"-1"
395,"1580712085680","82",1,"HASD0006",0,"-1"
396,"1580712086679","82",1,"HASD0006",0,"-1"
397,"1580712087681","82",1,"HASD0006",0,"-1"
398,"1580712088681","83",1,"HASD0006",0,"-1"
399,"1580712089683","84",1,"HASD0006",0,"-1"
400,"1580712090686","84",1,"HASD0006",0,"-1"
401,"1580712091687","85",1,"HASD0006",0,"-1"
402,"1580712092687","86",1,"HASD0006",0,"-1"
403,"1580712093689","85",1,"HASD0006",0,"-1"
404,"1580712094702","86",1,"HASD0006",0,"-1"
405,"1580712095692","86",1,"HASD0006",0,"-1"
406,"1580712096693","85",1,"HASD0006",0,"-1"
407,"1580712097695","85",1,"HASD0006",0,"-1"
408,"1580712098695","85",1,"HASD0006",0,"-1"
409,"1580712099697","86",1,"HASD0006",0,"-1"
410,"1580712100699","86",1,"HASD0006",0,"-1"
411,"1580712101699","87",1,"HASD0006",0,"-1"
412,"1580712102701","87",1,"HASD0006",0,"-1"
413,"1580712103702","88",1,"HASD0006",0,"-1"
414,"1580712104702","89",1,"HASD0006",0,"-1"
415,"1580712105705","89",1,"HASD0006",0,"-1"
416,"1580712106705","89",1,"HASD0006",0,"-1"
417,"1580712107706","90",1,"HASD0006",0,"-1"
418,"1580712108708","90",1,"HASD0006",0,"-1"
419,"1580712109709","89",1,"HASD0006",0,"-1"
420,"1580712110711","89",1,"HASD0006",0,"-1"
421,"1580712111712","89",1,"HASD0006",0,"-1"
422,"1580712112711","89",1,"HASD0006",0,"-1"
423,"1580712113714","88",1,"HASD0006",0,"-1"
424,"1580712114715","88",1,"HASD0006",0,"-1"
425,"1580712115717","87",1,"HASD0006",0,"-1"
426,"1580712116717","87",1,"HASD0006",0,"-1"
427,"1580712117719","86",1,"HASD0006",0,"-1"
428,"1580712118720","86",1,"HASD0006",0,"-1"
429,"1580712119722","86",1,"HASD0006",0,"-1"
430,"1580712120723","87",1,"HASD0006",0,"-1"
431,"1580712121723","87",1,"HASD0006",0,"-1"
432,"1580712122724","88",1,"HASD0006",0,"-1"
433,"1580712123726","88",1,"HASD0006",0,"-1"
434,"1580712124727","88",1,"HASD0006",0,"-1"
435,"1580712125731","88",1,"HASD0006",0,"-1"
436,"1580712126730","87",1,"HASD0006",0,"-1"
437,"1580712127731","86",1,"HASD0006",0,"-1"
438,"1580712128732","86",1,"HASD0006",0,"-1"
439,"1580712129734","85",1,"HASD0006",0,"-1"
440,"1580712130735","84",1,"HASD0006",0,"-1"
441,"1580712131735","84",1,"HASD0006",0,"-1"
442,"1580712132737","83",1,"HASD0006",0,"-1"
443,"1580712133738","83",1,"HASD0006",0,"-1"
444,"1580712134739","83",1,"HASD0006",0,"-1"
445,"1580712135742","83",1,"HASD0006",0,"-1"
446,"1580712136742","83",1,"HASD0006",0,"-1"
447,"1580712137741","84",1,"HASD0006",0,"-1"
448,"1580712138743","84",1,"HASD0006",0,"-1"
449,"1580712139744","84",1,"HASD0006",0,"-1"
450,"1580712140746","84",1,"HASD0006",0,"-1"
451,"1580712141747","84",1,"HASD0006",0,"-1"
452,"1580712142748","83",1,"HASD0006",0,"-1"
453,"1580712143749","83",1,"HASD0006",0,"-1"
454,"1580712144751","82",1,"HASD0006",0,"-1"
455,"1580712145754","82",1,"HASD0006",0,"-1"
456,"1580712146754","82",1,"HASD0006",0,"-1"
457,"1580712147756","81",1,"HASD0006",0,"-1"
458,"1580712148757","80",1,"HASD0006",0,"-1"
459,"1580712149758","80",1,"HASD0006",0,"-1"
460,"1580712150761","81",1,"HASD0006",0,"-1"
461,"1580712151761","81",1,"HASD0006",0,"-1"
462,"1580712152761","82",1,"HASD0006",0,"-1"
463,"1580712153763","82",1,"HASD0006",0,"-1"
464,"1580712154764","81",1,"HASD0006",0,"-1"
465,"1580712155766","81",1,"HASD0006",0,"-1"
466,"1580712156767","80",1,"HASD0006",0,"-1"
467,"1580712157768","79",1,"HASD0006",0,"-1"
468,"1580712158769","80",1,"HASD0006",0,"-1"
469,"1580712159771","80",1,"HASD0006",0,"-1"
470,"1580712160773","80",1,"HASD0006",0,"-1"
471,"1580712161773","81",1,"HASD0006",0,"-1"
472,"1580712162775","82",1,"HASD0006",0,"-1"
473,"1580712163776","82",1,"HASD0006",0,"-1"
474,"1580712164777","83",1,"HASD0006",0,"-1"
475,"1580712165779","83",1,"HASD0006",0,"-1"
476,"1580712166780","84",1,"HASD0006",0,"-1"
477,"1580712167781","85",1,"HASD0006",0,"-1"
478,"1580712168783","86",1,"HASD0006",0,"-1"
479,"1580712169784","86",1,"HASD0006",0,"-1"
480,"1580712170785","87",1,"HASD0006",0,"-1"
481,"1580712171787","87",1,"HASD0006",0,"-1"
482,"1580712172787","86",1,"HASD0006",0,"-1"
483,"1580712173788","85",1,"HASD0006",0,"-1"
484,"1580712174790","85",1,"HASD0006",0,"-1"
485,"1580712175792","84",1,"HASD0006",0,"-1"
486,"1580712176792","84",1,"HASD0006",0,"-1"
487,"1580712177794","82",1,"HASD0006",0,"-1"
488,"1580712178795","80",1,"HASD0006",0,"-1"
489,"1580712179796","79",1,"HASD0006",0,"-1"
490,"1580712180799","77",1,"HASD0006",0,"-1"
491,"1580712181799","77",1,"HASD0006",0,"-1"
492,"1580712182800","78",1,"HASD0006",0,"-1"
493,"1580712183802","78",1,"HASD0006",0,"-1"
494,"1580712184803","79",1,"HASD0006",0,"-1"
495,"1580712185805","80",1,"HASD0006",0,"-1"
496,"1580712186806","80",1,"HASD0006",0,"-1"
497,"1580712187807","80",1,"HASD0006",0,"-1"
498,"1580712188808","79",1,"HASD0006",0,"-1"
499,"1580712189809","80",1,"HASD0006",0,"-1"
500,"1580712190811","80",1,"HASD0006",0,"-1"
501,"1580712191811","80",1,"HASD0006",0,"-1"
502,"1580712192813","80",1,"HASD0006",0,"-1"
503,"1580712193814","80",1,"HASD0006",0,"-1"
504,"1580712194815","80",1,"HASD0006",0,"-1"
505,"1580712195818","80",1,"HASD0006",0,"-1"
506,"1580712196818","80",1,"HASD0006",0,"-1"
507,"1580712197819","81",1,"HASD0006",0,"-1"
508,"1580712198821","81",1,"HASD0006",0,"-1"
509,"1580712199822","81",1,"HASD0006",0,"-1"
510,"1580712200825","82",1,"HASD0006",0,"-1"
511,"1580712201825","82",1,"HASD0006",0,"-1"
512,"1580712202826","81",1,"HASD0006",0,"-1"
513,"1580712203827","81",1,"HASD0006",0,"-1"
